Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-01-09T11:00,1.215,1.84,5.957,8.284,83,26.2
2022-01-09T11:30,1.181,1.95,5.877,7.739,74,26.3
2022-01-09T12:00,1.005,1.8,5.684,8.453,74,26.55
2022-01-09T12:30,1.087,1.71,5.798,8.13,84,26.65
2022-01-09T13:00,1.08,1.61,5.791,7.665,77,26.7
2022-01-09T13:30,1.037,1.46,5.758,7.536,80,26.8
2022-01-09T14:00,1.113,2.02,5.916,8.191,78,26.85
2022-01-09T14:30,0.987,1.56,5.696,8.142,83,26.9
2022-01-09T15:00,1.042,1.7,5.8,8.018,78,26.8
2022-01-09T15:30,1.059,1.67,5.943,8.281,83,26.75
2022-01-09T16:00,1.076,1.6,5.573,7.842,81,26.7
2022-01-09T16:30,1.043,1.8,5.63,7.839,81,26.6
2022-01-09T17:00,0.977,1.55,5.519,7.909,80,26.6
2022-01-09T17:30,1.157,1.77,5.712,8.512,77,26.15
2022-01-09T18:00,1.086,1.8,5.464,8.208,83,26.1
2022-01-09T18:30,1.105,1.98,5.461,8.187,87,26.1
2022-01-09T19:00,1.05,1.58,5.507,8.214,87,26.2
2022-01-09T19:30,1.049,1.59,5.442,7.966,83,26.25
2022-01-09T20:00,1.018,1.72,5.099,8.623,83,26.25
2022-01-09T20:30,1.078,1.86,5.388,8.447,81,26.1
2022-01-09T21:00,1.09,1.82,5.482,7.868,84,26.05
2022-01-09T21:30,1.036,1.96,5.283,8.189,81,26.05
2022-01-09T22:00,1.037,1.7,5.197,8.493,78,26.05
2022-01-09T22:30,1.034,1.68,5.121,8.248,81,26.05
2022-01-09T23:00,1.046,1.97,5.15,8.174,84,26.1
2022-01-09T23:30,1,1.69,5.185,7.898,85,26.1
2022-01-10T00:00,1.046,1.63,5.064,8.081,78,26.05
2022-01-10T00:30,1.013,1.85,5.323,7.911,80,26
2022-01-10T01:00,1.043,1.69,5.356,8.098,73,26
2022-01-10T01:30,1.002,1.58,5.312,7.537,81,25.95
2022-01-10T02:00,1.021,1.57,5.23,7.558,77,25.9
2022-01-10T02:30,1.056,1.74,5.372,8.061,78,25.8
2022-01-10T03:00,1.031,1.58,5.452,8.017,83,25.75
2022-01-10T03:30,1.124,2.04,5.282,7.635,81,25.7
2022-01-10T04:00,1.031,1.59,5.38,7.847,78,25.65
2022-01-10T04:30,1.037,1.67,5.335,7.885,78,25.6
2022-01-10T05:00,1.064,1.66,5.477,7.94,81,25.6
2022-01-10T05:30,1.129,1.79,5.51,7.79,78,25.6
2022-01-10T06:00,1.17,1.96,5.254,7.768,84,25.6
2022-01-10T06:30,1.164,1.81,5.474,8.422,80,25.65
2022-01-10T07:00,1.152,2.13,5.459,7.899,78,25.7
2022-01-10T07:30,1.146,2.24,5.416,8.386,81,25.75
2022-01-10T08:00,1.104,1.78,5.161,8.085,77,25.8
2022-01-10T08:30,1.117,2.31,5.331,7.011,78,25.85
2022-01-10T09:00,1.064,2.38,5.142,8.443,84,25.85
2022-01-10T09:30,1.117,1.82,5.122,7.861,83,25.9
2022-01-10T10:00,1.081,1.8,5.044,8.454,80,25.95
2022-01-10T10:30,1.086,2,5.076,6.744,75,25.95
2022-01-10T11:00,1.009,1.55,4.713,7.899,83,25.95
2022-01-10T11:30,1.027,2.01,5.077,8.287,77,25.95
2022-01-10T12:00,1.046,1.91,5.197,7.574,81,25.95
2022-01-10T12:30,1.019,1.6,4.763,6.16,81,26
2022-01-10T13:00,1.015,1.61,5.167,5.633,85,25.95
2022-01-10T13:30,0.986,1.53,4.767,8.326,83,25.95
2022-01-10T14:00,0.965,1.68,4.621,8.193,81,25.9
2022-01-10T14:30,1.027,1.76,4.879,8.077,75,26.2
2022-01-10T15:00,0.965,1.7,4.763,8.128,84,26.25
2022-01-10T15:30,1.014,2.38,4.665,7.781,78,26.25
2022-01-10T16:00,1.008,1.57,4.636,7.462,81,26.2
2022-01-10T16:30,1.042,1.63,4.711,7.443,80,26.2
2022-01-10T17:00,1.086,1.78,4.714,7.052,71,26.15
2022-01-10T17:30,1.043,1.82,4.585,8.242,81,26.15
2022-01-10T18:00,1.073,1.88,4.514,5.978,75,26.1
2022-01-10T18:30,1.093,1.66,4.812,5.792,78,26.05
2022-01-10T19:00,1.008,1.6,4.52,5.979,94,26.1
2022-01-10T19:30,1.039,1.65,4.648,8.831,84,26.05
2022-01-10T20:00,1.035,1.64,4.572,8.558,84,26.05
2022-01-10T20:30,1.079,1.7,4.676,8.195,83,26.05
2022-01-10T21:00,1.004,1.97,4.533,5.978,75,26.05
2022-01-10T21:30,1.085,1.64,4.681,5.84,90,26.05
2022-01-10T22:00,1.144,1.76,4.701,6.35,88,26.05
2022-01-10T22:30,1.141,1.92,4.739,5.971,85,26.05
2022-01-10T23:00,1.189,1.97,5.028,6.252,87,26.05
2022-01-10T23:30,1.089,1.8,5.065,5.808,83,26.1
2022-01-11T00:00,1.121,1.93,5.155,6.167,87,26.05
2022-01-11T00:30,1.012,1.73,5.141,6.361,83,26.1
2022-01-11T01:00,1.03,2.07,5.077,6.351,88,26.1
2022-01-11T01:30,1.06,1.83,5.023,6.191,83,26.05
2022-01-11T02:00,1.067,2.14,4.931,5.981,83,26.05
2022-01-11T02:30,1.051,1.88,4.639,6.587,85,26.05
2022-01-11T03:00,1.204,2.22,4.639,7.348,94,26.05
2022-01-11T03:30,1.266,1.73,4.874,6.816,91,26.05
2022-01-11T04:00,1.223,2.15,4.626,6.326,84,26.05
2022-01-11T04:30,1.238,2.08,4.798,6.777,84,26.05
2022-01-11T05:00,1.299,2.49,4.952,7.862,97,26
2022-01-11T05:30,1.283,2.63,4.958,6.611,88,26
2022-01-11T06:00,1.297,1.94,5.188,6.35,95,26
2022-01-11T06:30,1.379,2.41,5.166,7.005,87,26
2022-01-11T07:00,1.346,2.01,5.382,6.155,88,26.05
2022-01-11T07:30,1.447,2.25,5.711,8.016,84,26.05
2022-01-11T08:00,1.411,2.35,5.372,8.551,84,26.05
2022-01-11T08:30,1.555,2.52,5.733,8.201,84,26.05
2022-01-11T09:00,1.584,2.58,5.63,7.804,85,26.05
2022-01-11T09:30,1.67,2.64,5.91,11.518,80,26.1
2022-01-11T10:00,1.755,2.65,5.996,10.946,75,26.1
2022-01-11T10:30,1.756,3.08,6.03,10.979,77,26.15
2022-01-11T11:00,1.819,3.2,6.397,10.585,78,26.2
2022-01-11T11:30,1.861,2.87,6.416,11.33,81,26.2
2022-01-11T12:00,1.748,2.98,6.208,11.981,80,26.25
2022-01-11T12:30,1.759,2.92,6.344,10.26,80,26.3
2022-01-11T13:00,1.956,3.36,6.837,11.179,81,26.3
2022-01-11T13:30,1.736,2.8,6.426,10.23,83,26.3
2022-01-11T14:00,1.738,2.85,6.68,10.837,77,26.3
2022-01-11T14:30,1.709,2.44,6.666,11.696,74,26.3
2022-01-11T15:00,1.749,2.49,6.398,10.755,81,26.35
2022-01-11T15:30,1.594,2.79,6.069,11.327,85,26.35
2022-01-11T16:00,1.737,2.89,6.584,11.424,80,26.35
2022-01-11T16:30,1.76,3.48,6.381,11.409,81,26.35
2022-01-11T17:00,1.706,2.39,6.345,10.947,78,26.3
2022-01-11T17:30,1.64,2.554,6.107,11.431,80,26.3
2022-01-11T18:00,1.605,2.58,6.016,10.955,80,26.25
2022-01-11T18:30,1.725,2.62,6.202,10.76,70,26.25
2022-01-11T19:00,1.657,2.62,6.115,11.306,73,26.25
2022-01-11T19:30,1.672,2.98,6.214,10.376,74,26.25
2022-01-11T20:00,1.675,2.67,6.412,10.932,73,26.25
2022-01-11T20:30,1.752,2.86,5.817,10.379,70,26.25
2022-01-11T21:00,1.683,2.37,5.839,10.821,80,26.25
2022-01-11T21:30,1.813,2.82,6.165,10.713,74,26.2
2022-01-11T22:00,1.897,3.31,6.272,11.018,77,26.2
2022-01-11T22:30,1.83,3.08,6.044,10.792,74,26.15
2022-01-11T23:00,1.752,3.05,5.634,10.818,77,26.15
2022-01-11T23:30,1.749,2.85,5.954,9.248,77,26.15
2022-01-12T00:00,1.771,2.94,5.895,10.127,74,26.1
2022-01-12T00:30,1.834,3.07,6.259,10.404,80,26.1
2022-01-12T01:00,1.692,2.96,6.286,10.806,81,26.1
2022-01-12T01:30,1.851,3.21,6.079,10.57,83,26.05
2022-01-12T02:00,1.719,2.78,6.129,10.396,83,26
2022-01-12T02:30,1.72,2.56,6.453,10.848,83,25.95
2022-01-12T03:00,1.876,2.87,6.489,10.736,80,25.95
2022-01-12T03:30,1.65,2.81,6.069,10.362,83,25.95
2022-01-12T04:00,1.678,3.21,6.268,9.293,77,25.9
2022-01-12T04:30,1.737,3.22,6.082,7.268,78,25.95
2022-01-12T05:00,1.692,3.44,6.352,10.713,78,25.95
2022-01-12T05:30,1.693,2.5,6.46,9.337,78,25.9
2022-01-12T06:00,1.64,2.76,6.616,9.994,80,25.9
2022-01-12T06:30,1.635,2.49,6.694,10.323,80,25.9
2022-01-12T07:00,1.518,2.66,6.312,10.194,74,25.95
2022-01-12T07:30,1.562,2.49,6.178,9.967,75,25.95
2022-01-12T08:00,1.591,2.38,6.041,10.729,78,26
2022-01-12T08:30,1.603,2.71,6.098,9.821,83,26
2022-01-12T09:00,1.589,3.05,6.076,9.273,74,26.05
2022-01-12T09:30,1.581,2.27,5.887,8.844,75,26.05
2022-01-12T10:00,1.532,2.62,6.061,9.761,78,26.05
2022-01-12T10:30,1.541,2.75,5.861,8.692,85,26.05
2022-01-12T11:00,1.637,2.68,6.285,9.024,71,26
2022-01-12T11:30,1.59,2.49,6.442,9.372,80,26
2022-01-12T12:00,1.496,2.74,5.964,10.243,80,26.05
2022-01-12T12:30,1.534,2.49,6.302,9.778,75,26.1
2022-01-12T13:00,1.575,2.67,6.261,8.5,75,26.2
2022-01-12T13:30,1.499,2.34,5.664,10.852,77,26.2
2022-01-12T14:00,1.586,2.48,6.316,10.761,78,26.2
2022-01-12T14:30,1.612,2.69,6.046,11.352,75,26.15
2022-01-12T15:00,1.565,2.56,5.916,9.686,75,26.15
2022-01-12T15:30,1.474,3.18,5.688,8.519,70,26.15
2022-01-12T16:00,1.5,2.24,5.649,10.37,75,26.1
2022-01-12T16:30,1.457,2.3,5.385,7.921,70,26.1
2022-01-12T17:00,1.492,2.56,5.822,9.814,77,26.1
2022-01-12T17:30,1.517,2.38,5.812,12.086,71,26.1
2022-01-12T18:00,1.616,2.69,5.869,11.472,73,26.05
2022-01-12T18:30,1.557,2.46,5.935,10.742,71,26.05
2022-01-12T19:00,1.532,2.505,5.751,8.886,78,26.05
2022-01-12T19:30,1.72,3.01,6.13,10.377,74,26.05
2022-01-12T20:00,1.677,3.474,5.761,11.082,70,26.05
2022-01-12T20:30,1.72,2.75,6.155,13.903,74,26
2022-01-12T21:00,1.825,2.64,6.412,10.717,77,26
2022-01-12T21:30,1.908,2.89,6.503,13.846,78,25.95
2022-01-12T22:00,1.78,3.86,6.147,8.596,73,25.95
2022-01-12T22:30,1.844,3.16,6.391,10.727,70,25.95
2022-01-12T23:00,1.724,2.87,5.994,10.855,73,25.95
2022-01-12T23:30,1.86,2.74,6.434,13.613,77,25.95
2022-01-13T00:00,1.849,3.41,6.579,10.653,78,25.95
2022-01-13T00:30,1.817,3.21,6.693,9.914,85,25.95
2022-01-13T01:00,1.82,3.32,6.917,13.752,77,25.95
2022-01-13T01:30,1.911,3.54,6.975,10.292,74,25.9
2022-01-13T02:00,1.79,2.93,6.848,10.768,81,25.85
2022-01-13T02:30,1.732,3.31,6.41,10.298,80,25.85
2022-01-13T03:00,1.877,3.01,6.877,10.168,84,25.85
2022-01-13T03:30,1.817,2.87,6.865,12.299,81,25.85
2022-01-13T04:00,1.914,3.02,7.064,13.858,80,25.8
2022-01-13T04:30,1.909,3.06,7.186,13.935,75,25.85
2022-01-13T05:00,1.926,3.7,7.053,10.268,78,25.8
2022-01-13T05:30,1.837,2.98,7.11,13.081,85,25.8
2022-01-13T06:00,1.932,3.27,6.91,10.14,73,25.8
2022-01-13T06:30,1.981,3.62,6.847,10.243,73,25.8
2022-01-13T07:00,1.975,2.94,7.195,13.123,81,25.8
2022-01-13T07:30,1.991,3.41,7.464,13.829,78,25.8
2022-01-13T08:00,2.013,3.17,7.258,13.726,75,25.8
2022-01-13T08:30,1.923,2.84,6.688,12.923,75,25.85
2022-01-13T09:00,1.932,3.39,6.619,13.674,73,25.85
2022-01-13T09:30,1.963,2.85,6.756,13.627,74,25.85
2022-01-13T10:00,1.878,2.82,6.423,13.558,73,25.85
2022-01-13T10:30,1.941,3.1,6.668,13.014,71,25.85
2022-01-13T11:00,1.829,3.19,6.406,12.961,68,25.9
2022-01-13T11:30,1.909,2.95,6.662,9.721,71,25.9
2022-01-13T12:00,1.926,3.73,6.663,12.358,83,25.95
2022-01-13T12:30,1.868,2.98,6.816,12.692,66,26
2022-01-13T13:00,1.749,3.067,6.534,9.774,71,26
2022-01-13T13:30,1.961,3.27,7.081,12.044,73,26
2022-01-13T14:00,1.823,3.57,6.755,8.904,73,26.05
2022-01-13T14:30,1.633,2.47,6.515,12.733,70,26.05
2022-01-13T15:00,1.649,2.74,6.58,12.059,73,26.05
2022-01-13T15:30,1.554,2.43,6.136,12.976,75,26.05
2022-01-13T16:00,1.623,2.7,6.298,11.376,68,26.05
2022-01-13T16:30,1.479,2.28,6.118,12.741,81,26.05
2022-01-13T17:00,1.48,2.48,6.269,10.923,70,26.1
2022-01-13T17:30,1.612,2.6,6.397,13.551,68,26.1
2022-01-13T18:00,1.792,2.77,6.64,12.887,74,26.1
2022-01-13T18:30,1.683,2.86,6.412,12.885,75,26.1
2022-01-13T19:00,1.711,2.67,6.274,12.238,78,26.1
2022-01-13T19:30,1.573,2.39,6.386,12.948,83,26.05
2022-01-13T20:00,1.659,2.91,6.378,13.758,77,26.05
2022-01-13T20:30,1.666,2.97,6.193,12.871,78,26.05
2022-01-13T21:00,1.581,2.49,6.264,12.271,75,26.05
2022-01-13T21:30,1.806,2.99,6.511,11.437,75,25.95
2022-01-13T22:00,1.697,2.61,6.29,9.831,75,25.95
2022-01-13T22:30,1.684,2.99,6.475,9.782,77,25.9
2022-01-13T23:00,1.709,2.83,6.38,12.95,75,25.95
2022-01-13T23:30,1.609,2.67,6.249,12.461,74,25.9
2022-01-14T00:00,1.627,2.67,6.305,12.206,83,25.9
2022-01-14T00:30,1.683,2.66,6.693,12.836,75,25.9
2022-01-14T01:00,1.765,2.86,6.938,12.802,81,25.9
2022-01-14T01:30,1.718,2.9,6.844,12.161,81,25.9
2022-01-14T02:00,1.665,2.53,6.526,11.76,75,26
2022-01-14T02:30,1.73,2.49,7.014,12.197,83,25.95
2022-01-14T03:00,1.608,2.59,6.461,11.823,81,25.9
2022-01-14T03:30,1.571,2.64,6.576,11.585,80,25.9
2022-01-14T04:00,1.665,2.97,6.81,12.748,83,25.9
2022-01-14T04:30,1.629,2.74,6.407,8.93,80,25.9
2022-01-14T05:00,1.712,2.61,6.911,11.618,73,25.85
2022-01-14T05:30,1.479,2.48,6.284,11.115,83,25.8
2022-01-14T06:00,1.596,2.61,6.559,10.986,81,25.8
2022-01-14T06:30,1.495,2.38,6.238,11.49,78,25.75
2022-01-14T07:00,1.595,3.24,6.612,10.717,83,25.75
2022-01-14T07:30,1.49,2.23,6.318,12.145,73,25.7
2022-01-14T08:00,1.575,3.08,6.359,8.565,83,25.7
2022-01-14T08:30,1.691,3.09,6.484,11.483,73,25.75
2022-01-14T09:00,1.522,2.22,6.413,12.161,77,25.75
2022-01-14T09:30,1.659,2.83,6.28,9.704,71,25.8
2022-01-14T10:00,1.536,3.07,5.896,11.482,80,25.85
2022-01-14T10:30,1.66,2.76,6.492,11.874,71,25.95
2022-01-14T11:00,1.731,2.97,6.146,12.027,75,26.05
2022-01-14T11:30,1.655,2.41,6.531,11.912,75,26.15
2022-01-14T12:00,1.506,2.52,6.162,12.207,71,26.2
2022-01-14T12:30,1.528,3.04,6.164,9.871,77,26.25
2022-01-14T13:00,1.587,2.49,6.783,12.037,74,26.4
2022-01-14T13:30,1.599,2.8,6.747,12.062,78,26.35
2022-01-14T14:00,1.656,2.61,7.094,12.122,78,26.4
2022-01-14T14:30,1.621,2.89,7.041,11.905,81,26.45
2022-01-14T15:00,1.515,2.18,6.871,9.779,83,26.5
2022-01-14T15:30,1.549,2.85,6.589,11.501,85,26.35
2022-01-14T16:00,1.479,2.47,6.618,11.386,84,26.4
2022-01-14T16:30,1.537,2.41,7.014,11.633,84,26.3
2022-01-14T17:00,1.566,2.38,6.862,11.484,85,26.3
2022-01-14T17:30,1.551,2.38,7.18,10.996,85,26.2
2022-01-14T18:00,1.409,2.49,6.389,12.821,91,26.2
2022-01-14T18:30,1.479,2.45,6.981,12.048,84,26.15
2022-01-14T19:00,1.537,2.21,6.926,12.057,81,26.1
2022-01-14T19:30,1.423,2.43,6.832,11.248,84,26.05
2022-01-14T20:00,1.495,2.53,7.218,12.83,78,26.05
2022-01-14T20:30,1.416,2.12,7.046,11.574,84,26.05
2022-01-14T21:00,1.39,2.55,6.952,12.171,84,26.05
2022-01-14T21:30,1.391,2.15,6.773,11.994,74,26.05
2022-01-14T22:00,1.399,2.48,6.925,11.52,77,26.05
2022-01-14T22:30,1.362,2.33,7.026,12.291,74,26.05
2022-01-14T23:00,1.419,2.43,7.177,12.088,81,26.05
2022-01-14T23:30,1.306,2.19,6.282,12.81,77,26.1
2022-01-15T00:00,1.232,2.08,6.705,12.15,75,26.1
2022-01-15T00:30,1.204,2.39,6.184,11.891,77,26.1
2022-01-15T01:00,1.389,2.03,7.165,11.489,80,26.05
2022-01-15T01:30,1.289,1.98,7.01,12.07,80,26.05
2022-01-15T02:00,1.329,2.5,7.04,10.859,85,26.05
2022-01-15T02:30,1.357,2.15,7.466,12.024,84,26
2022-01-15T03:00,1.296,1.97,7.025,12.077,81,26
2022-01-15T03:30,1.25,1.91,7.22,11.387,81,25.95
2022-01-15T04:00,1.308,2.33,7.326,11.951,85,25.9
2022-01-15T04:30,1.386,2.51,6.889,10.814,81,25.9
2022-01-15T05:00,1.22,2.01,6.858,11.9,81,25.9
2022-01-15T05:30,1.424,1.99,7.614,11.589,83,25.9
2022-01-15T06:00,1.278,2.29,7.726,12.098,88,25.9
2022-01-15T06:30,1.347,1.96,7.901,11.419,83,25.95
2022-01-15T07:00,1.317,2.08,7.833,11.711,85,25.9
2022-01-15T07:30,1.369,2.16,7.776,10.913,81,25.9
2022-01-15T08:00,1.379,2.09,7.619,11.351,81,25.95
2022-01-15T08:30,1.259,1.98,7.694,11.234,84,26
2022-01-15T09:00,1.427,2.57,7.907,11.516,81,26.05
2022-01-15T09:30,1.309,2.05,7.527,11.471,78,26.4
2022-01-15T10:00,1.449,2.02,8.326,11.492,75,26.7
2022-01-15T10:30,1.395,2.04,8.094,11.803,81,27
2022-01-15T11:00,1.398,2.11,7.49,11.362,84,27.05
2022-01-15T11:30,1.534,2.61,8.33,11.466,77,26.85
2022-01-15T12:00,1.34,2.26,7.242,11.485,78,26.6
2022-01-15T12:30,1.307,2.15,6.995,11.313,80,26.35
2022-01-15T13:00,1.334,2.14,6.696,11.958,78,26.6
2022-01-15T13:30,1.318,1.96,7.34,10.902,80,26.6
2022-01-15T14:00,1.426,2.12,7.299,11.89,81,26.65
2022-01-15T14:30,1.391,2.21,6.891,10.901,81,26.65
2022-01-15T15:00,1.25,1.99,6.685,11.281,85,26.6
2022-01-15T15:30,1.469,2.16,7.036,11.901,87,26.55
2022-01-15T16:00,1.271,2.27,6.606,11.56,87,26.6
2022-01-15T16:30,1.233,1.95,6.753,11.406,87,26.55
2022-01-15T17:00,1.254,2.09,6.777,10.971,88,26.45
2022-01-15T17:30,1.378,2.03,7.14,11.568,90,26.45
2022-01-15T18:00,1.298,2.63,6.638,12.131,92,26.45
2022-01-15T18:30,1.45,2.59,7.007,12.065,87,26.4
2022-01-15T19:00,1.443,2.53,6.665,12.199,88,26.3
2022-01-15T19:30,1.399,2.38,6.383,10.999,92,26.25
2022-01-15T20:00,1.375,2.07,6.519,12.096,90,26.2
2022-01-15T20:30,1.434,2.48,6.439,11.496,87,26.15
2022-01-15T21:00,1.51,3.01,6.389,11.035,87,26.15
2022-01-15T21:30,1.426,2.47,5.977,12.84,88,26.1
2022-01-15T22:00,1.555,2.942,5.963,12.262,87,26.1
2022-01-15T22:30,1.596,2.65,6.302,11.557,85,26
2022-01-15T23:00,1.579,3.11,6.067,11.95,88,26.05
2022-01-15T23:30,1.653,3.07,6.311,11.498,80,26.05
2022-01-16T00:00,1.656,2.48,6.255,12.274,78,26.1
2022-01-16T00:30,1.555,3.01,5.789,12.963,85,26.15
2022-01-16T01:00,1.697,3.08,6.49,12.592,87,26.15
2022-01-16T01:30,1.619,3.63,6.064,11.637,84,26.15
2022-01-16T02:00,1.631,2.54,6.423,12.282,87,26.1
2022-01-16T02:30,1.55,2.51,6.026,11.641,85,26.1
2022-01-16T03:00,1.618,2.81,6.271,12.12,84,26.1
2022-01-16T03:30,1.41,2.49,6.178,13.777,90,26.05
2022-01-16T04:00,1.522,2.98,6.733,12.169,80,26.05
2022-01-16T04:30,1.736,3.26,8.342,12.984,85,26
2022-01-16T05:00,1.63,3.3,8.483,12.36,87,26
2022-01-16T05:30,1.664,2.6,7.198,13.97,84,25.95
2022-01-16T06:00,1.824,2.6,7.372,14.37,87,25.95
2022-01-16T06:30,1.623,3.026,6.441,11.499,85,25.95
2022-01-16T07:00,1.864,3.56,7.706,14.498,87,25.95
2022-01-16T07:30,1.53,2.53,6.881,13.151,87,25.9
2022-01-16T08:00,1.623,2.39,7.459,13.115,85,25.95
2022-01-16T08:30,1.605,2.9,7.837,12.32,85,25.95
2022-01-16T09:00,1.8,2.85,8.698,13.811,84,26
2022-01-16T09:30,1.673,3.32,7.615,12.989,83,26.15
2022-01-16T10:00,1.801,2.75,8.664,13.321,80,26.25
2022-01-16T10:30,1.677,2.62,8.632,13.889,81,26.45
2022-01-16T11:00,1.804,3,8.753,13.57,77,26.6
2022-01-16T11:30,1.493,2.6,8.127,12.136,80,26.7
2022-01-16T12:00,1.738,2.75,8.821,12.999,78,26.6
2022-01-16T12:30,1.54,3.47,8.064,13.719,80,26.2
2022-01-16T13:00,1.533,2.54,8.106,12.191,75,26.3
2022-01-16T13:30,1.519,2.89,7.784,11.482,75,26.2
2022-01-16T14:00,1.707,3,7.759,12.922,81,26.25
2022-01-16T14:30,1.59,2.54,7.83,14.365,81,26.3
2022-01-16T15:00,1.572,2.3,7.48,10.846,83,26.4
2022-01-16T15:30,1.555,2.57,7.04,12.228,90,26.35
2022-01-16T16:00,1.663,2.47,7.574,13.983,88,26.4
2022-01-16T16:30,1.683,2.62,7.459,13.696,80,26.45
2022-01-16T17:00,1.712,3.04,7.249,13.081,83,26.4
2022-01-16T17:30,1.446,2.9,6.32,13.172,84,26.4
2022-01-16T18:00,1.638,2.7,7.273,13.319,87,26.35
2022-01-16T18:30,1.568,2.69,6.591,13.597,90,26.35
2022-01-16T19:00,1.594,3.13,6.553,13.512,85,26.4
2022-01-16T19:30,1.943,3.19,7.274,13.786,83,26.45
2022-01-16T20:00,1.737,2.95,7.079,13.832,83,26.55
2022-01-16T20:30,1.909,3.19,7.261,13.286,83,26.6
2022-01-16T21:00,1.87,3.02,7.577,13.786,83,26.6
2022-01-16T21:30,1.877,3.11,7.422,14.61,84,26.6
2022-01-16T22:00,2.084,2.93,8.297,14.572,85,26.6
2022-01-16T22:30,1.815,3.51,7.593,12.04,80,26.6
2022-01-16T23:00,1.928,3.11,7.689,13.766,80,26.55
2022-01-16T23:30,2.003,3.04,8.072,14.752,77,26.5
2022-01-17T00:00,1.813,2.81,7.407,13.537,80,26.5
2022-01-17T00:30,1.926,3.4,7.414,13.192,81,26.5
2022-01-17T01:00,1.763,2.6,7.617,14.631,83,26.5
2022-01-17T01:30,2.008,3.28,8.276,14.628,81,26.45
2022-01-17T02:00,1.749,2.54,7.384,14.128,84,26.45
2022-01-17T02:30,1.824,2.79,7.713,14.674,85,26.4
2022-01-17T03:00,1.771,3,7.656,14.141,80,26.35
2022-01-17T03:30,1.663,2.57,7.968,14.672,83,26.35
2022-01-17T04:00,1.792,2.87,8.667,13.879,81,26.35
2022-01-17T04:30,1.793,3.51,8.499,14.544,83,26.35
2022-01-17T05:00,1.773,2.77,9.074,13.933,80,26.35
2022-01-17T05:30,1.582,2.51,8.299,14.504,81,26.4
2022-01-17T06:00,1.396,2.57,7.686,13.624,81,26.4
2022-01-17T06:30,1.49,2.6,8.252,12.912,84,26.4
2022-01-17T07:00,1.368,2.06,8.192,14.7,84,26.4
2022-01-17T07:30,1.38,2.31,7.95,14.649,85,26.45
2022-01-17T08:00,1.416,2.05,8.528,12.8,87,26.55
2022-01-17T08:30,1.266,2.41,7.715,13.319,85,26.6
2022-01-17T09:00,1.424,2.22,8.056,12.802,81,26.8
2022-01-17T09:30,1.524,2.3,8.771,12.095,78,27.1
2022-01-17T10:00,1.27,2.43,7.776,13.025,80,27.15
2022-01-17T10:30,1.394,2.07,8.418,13.441,78,27.45
2022-01-17T11:00,1.359,2.52,7.736,13.119,77,27.25
2022-01-17T11:30,1.287,2.07,8.228,13.036,84,27.3
2022-01-17T12:00,1.114,1.88,7.053,12.786,83,27.15
2022-01-17T12:30,1.231,2.06,7.484,11.581,74,27.05
2022-01-17T13:00,1.162,2.01,6.677,12.983,81,27.15
2022-01-17T13:30,1.239,2.09,7.234,12.942,75,27.1
2022-01-17T14:00,1.231,2,6.565,12.203,78,27.15
2022-01-17T14:30,1.22,1.87,7.102,11.907,78,27.15
2022-01-17T15:00,1.386,2.6,7.297,13.08,80,27.1
2022-01-17T15:30,1.08,2.03,6.476,13.227,75,26.9
2022-01-17T16:00,1.235,2.13,7.028,12.004,83,26.85
2022-01-17T16:30,1.178,2.26,6.286,12.278,90,27.25
2022-01-17T17:00,1.067,1.91,5.835,14.681,90,27.4
2022-01-17T17:30,1.062,1.88,5.952,14.815,91,27.2
2022-01-17T18:00,1.286,2.17,6.62,13.843,90,27.05
2022-01-17T18:30,1.222,2.03,6.451,14.77,92,27
2022-01-17T19:00,1.227,1.93,6.769,14.228,88,27.05
2022-01-17T19:30,1.165,1.92,6.35,13.817,84,27
2022-01-17T20:00,1.187,1.91,6.287,13.969,84,26.95
2022-01-17T20:30,1.258,2.33,6.317,13.117,90,27
2022-01-17T21:00,1.333,2.22,6.679,12.874,87,26.95
2022-01-17T21:30,1.283,2.11,6.526,11.428,87,27
2022-01-17T22:00,1.394,2.19,6.953,13.853,84,27
2022-01-17T22:30,1.269,1.79,6.805,14.342,91,27
2022-01-17T23:00,1.43,2.12,6.833,13.684,84,26.95
2022-01-17T23:30,1.276,2.77,6.105,13.457,87,26.95
2022-01-18T00:00,1.304,2.24,6.529,12.928,84,27
2022-01-18T00:30,1.317,2.48,6.154,13.611,81,27
2022-01-18T01:00,1.375,2.66,6.45,12.233,83,27.05
2022-01-18T01:30,1.298,1.99,6.345,13.833,83,27
2022-01-18T02:00,1.257,2.07,6.635,10.953,85,26.95
2022-01-18T02:30,1.25,1.83,6.436,13.537,83,26.95
2022-01-18T03:00,1.252,1.88,6.581,12.623,83,26.95
2022-01-18T03:30,1.281,2.06,7.071,11.578,83,26.95
2022-01-18T04:00,1.151,2.16,6.281,11.292,87,26.9
2022-01-18T04:30,1.174,1.98,6.747,12.176,87,26.9
2022-01-18T05:00,1.224,2.11,7.195,12.18,85,26.9
2022-01-18T05:30,1.13,1.86,6.826,13.101,84,26.9
2022-01-18T06:00,1.117,2.18,7.272,13.743,91,26.85
2022-01-18T06:30,1.223,1.81,8.067,13.551,91,26.9
2022-01-18T07:00,1.249,2.08,7.321,13.58,85,26.85
